index;Project url;Language;Contributors;OSE;BCE;PDE;SV;OS;SD;RS;TFS;UI;TC;CommitCount;DaysActive;FirstCommitDate;LastCommitDate;commitCentrality_Community Count;commitCentrality_TFN;commitCentrality_TFC;commitCentrality_CommunityAuthorCount_count;commitCentrality_CommunityAuthorCount_mean;commitCentrality_CommunityAuthorCount_stdev;commitCentrality_CommunityAuthorItemCount_count;commitCentrality_CommunityAuthorItemCount_mean;commitCentrality_CommunityAuthorItemCount_stdev;Issues_TFN;Issues_TFC;Issues_CommunityAuthorCount_count;Issues_CommunityAuthorCount_mean;Issues_CommunityAuthorCount_stdev;Issues_CommunityAuthorItemCount_count;Issues_CommunityAuthorItemCount_mean;Issues_CommunityAuthorItemCount_stdev;issuesAndPRsCentrality_TFN;issuesAndPRsCentrality_TFC;issuesAndPRsCentrality_CommunityAuthorCount_count;issuesAndPRsCentrality_CommunityAuthorCount_mean;issuesAndPRsCentrality_CommunityAuthorCount_stdev;issuesAndPRsCentrality_CommunityAuthorItemCount_count;issuesAndPRsCentrality_CommunityAuthorItemCount_mean;issuesAndPRsCentrality_CommunityAuthorItemCount_stdev;BusFactorNumber;SponsoredTFC;ExperiencedTFC
13;https://github.com/jitsi/libjitsi;C++;38;0;0;1;1;0;1;0;0;0;1;2480;3654;11/06/2012;13/06/2022;4;49;8.762.096.774.193.540;4;13.75;4.924.428.900.898.050;4;620;6.045.714.735.799.780;109;0;23;4.739.130.434.782.600;6.968.874.901.395.800;23;1.073.913.043.478.260;1.887.089.483.667.260;155;0;23;6.739.130.434.782.600;11.608.059.078.636.800;23;59.391.304.347.826.000;13.241.729.464.442.500;0.9612903225806452;4.112.903.225.806.450;9.379.032.258.064.510
14;https://github.com/ciribob/DCS-SimpleRadioStandalone;C++;38;1;0;1;1;0;1;0;0;1;0;1181;2321;01/03/2016;10/07/2022;4;37;8.357.324.301.439.450;4;9.75;2.753.785.273.643.050;4;295.25;28.099.154.791.559.100;182;4.247.391.952.309.980;13;14.076.923.076.923.000;2.463.216.575.422.440;13;5.161.538.461.538.460;11.203.313.383.514.300;207;51.156.583.629.893.200;18;11.555.555.555.555.500;24.095.941.132.999.200;18;6.244.444.444.444.440;17.384.686.372.248.300;0.9903846153846154;0.9314140558848433;9.424.216.765.453.000
15;https://github.com/KCL-Planning/ROSPlan;C++;38;1;1;1;0;0;1;0;0;0;1;1110;2750;02/07/2014;11/01/2022;5;43;48.468.468.468.468.400;5;8.8;506.951.674.225.463;5;222;24.304.937.769.926.500;86;2.540.106.951.871.650;11;7.909.090.909.090.900;7.272.613.635.475.830;11;34;3.933.446.326.060.640;111;3.401.759.530.791.780;11;10.181.818.181.818.100;12.480.530.291.763.900;11;62;9.643.443.368.423.950;0.9910714285714286;28.828.828.828.828.800;8.765.765.765.765.760
16;https://github.com/xwp/WordPress-Coding-Standars;C++;38;0;0;1;1;1;1;0;0;1;0;768;1614;02/05/2011;03/10/2015;3;34;61.979.166.666.666.600;3;12.666.666.666.666.600;0.5773502691896257;3;256;10.394.229.168.149.000;10;6.428.571.428.571.420;3;36.666.666.666.666.600;2.081.665.999.466.130;3;14;19.924.858.845.171.200;11;61.702.127.659.574.400;3;4;26.457.513.110.645.900;3;15.666.666.666.666.600;22.810.816.147.900.800;0.6666666666666666;234.375;8.802.083.333.333.330
17;https://github.com/D4edalus/CoD4x1.8_Server_Pub;C++;38;0;0;1;1;0;1;0;1;0;1;1161;2258;26/03/2016;02/06/2022;3;37;4.702.842.377.260.980;3;14;5.291.502.622.129.180;3;387;3.365.100.295.682.130;122;32.196.452.933.151.400;17;7.294.117.647.058.820;11.351.017.057.307.800;17;4.311.764.705.882.350;9.065.379.360.025.500;132;3.250.773.993.808.040;16;8.375;10.436.314.802.968.800;16;605.625;946.093.503.130.989;0.9626865671641791;1.636.520.241.171.400;9.285.099.052.540.910
18;https://github.com/leonsoft-kras/transmission-remote-gui;C++;38;0;1;0;0;0;1;1;1;1;1;1336;4795;16/12/2008;02/02/2022;8;39;31.137.724.550.898.200;8;5.25;39.188.190.640.986.200;8;167;28.246.415.701.819.500;622;0;88;7.068.181.818.181.810;21.224.468.342.607.100;88;27.011.363.636.363.600;12.460.516.901.495.500;670;889.487.870.619.946;84;7.988.095.238.095.230;26.150.857.088.222.700;84;30.916.666.666.666.600;18.479.615.655.611.300;0.9955290611028316;0.9730538922155689;9.655.688.622.754.490
19;https://github.com/jrl-umi3218/jrl-mal;C++;38;1;1;1;0;1;1;0;0;0;0;342;3405;20/02/2007;17/06/2016;5;37;0;5;7.4;5.224.940.191.045.250;5;68.4;8.256.997.032.820.100;0;100;1;4;;1;10;;2;8.666.666.666.666.660;2;3;14.142.135.623.730.900;2;7.5;35.355.339.059.327.300;1;12.280.701.754.385.900;807.017.543.859.649
20;https://github.com/apache/cordova-plugin-device-orientation;C++;38;0;1;1;0;1;1;0;1;0;0;227;3097;26/04/2013;18/10/2021;9;47;29.955.947.136.563.800;9;5.333.333.333.333.330;5.809.475.019.311.120;9;2.522.222.222.222.220;3.674.159.011.861.680;19;0;6;31.666.666.666.666.600;1.834.847.859.269.710;6;38.333.333.333.333.300;248.327.740.429.189;62;0;12;5.166.666.666.666.660;49.144.191.062.133.800;12;11.916.666.666.666.600;15.617.346.610.468.600;0.9838709677419355;28.193.832.599.118.900;6.475.770.925.110.130
1;https://github.com/pivotal-golang/lager;Go;39;1;1;1;0;1;1;1;0;0;1;115;2686;16/05/2014;22/09/2021;8;47;0;8;5.875;438.951.673.226.759;5;14.375;153.524.079.079.286;30;40;7;4.571.428.571.428.570;34.572.215.654.165.000;7;10;1.004.987.562.112.080;49;36.486.486.486.486.400;8;6.375;5.527.528.509.973.640;8;18.5;23.784.749.015.162.700;1;6.608.695.652.173.910;37.391.304.347.826.000
2;https://github.com/ReactiveX/RxGo;Go;36;1;1;1;1;0;1;1;0;1;0;719;2184;26/07/2016;20/07/2022;6;42;4.714.881.780.250.340;6;7.166.666.666.666.660;4.400.757.510.550.500;6;11.983.333.333.333.300;178.100.439.827.269;103;37.920.489.296.636.000;7;14.857.142.857.142.800;18.703.195.550.748.100;7;46.714.285.714.285.700;7.413.661.777.582.040;133;3.598.326.359.832.630;8;16.75;1.535.996.651.782.060;8;89.625;11.297.020.782.995.300;0.9925373134328358;152.990.264.255.911;8.539.638.386.648.120
3;https://github.com/uber/cadence;Go;107;1;0;1;1;1;0;1;1;0;0;3093;2095;25/10/2016;22/07/2022;3;120;5.732.298.739.088.260;3;42.333.333.333.333.300;20.207.259.421.636.900;3;1.031;9.252.529.383.903.620;317;0;18;1.761.111.111.111.110;30.444.044.890.274.400;18;16.966.666.666.666.600;4.423.542.631.394.510;393;0;14;28.071.428.571.428.500;436.021.599.424.656;14;9.300.714.285.714.280;2.157.610.518.224.180;0.9821882951653944;2.424.830.261.881.660;9.256.385.386.356.280
4;https://github.com/microsoft/hcsshim;Go;85;0;0;1;1;1;0;0;1;0;1;2962;2579;29/06/2015;22/07/2022;3;108;4.054.692.775.151.920;3;37.666.666.666.666.600;21.455.380.055.672.100;3;9.873.333.333.333.330;8.984.488.484.790.510;263;0;31;8.483.870.967.741.930;18.178.505.563.333.000;31;1.670.967.741.935.480;5.234.067.478.127.440;350;0;28;12.5;3.608.169.742.250.060;28;14.135.714.285.714.200;7.120.412.604.714.390;0.9857142857142858;5.232.950.708.980.410;9.328.156.650.911.540
5;https://github.com/PuerkitoBio/goquery;Go;37;0;1;1;1;0;1;0;1;0;0;349;3572;29/08/2012;10/06/2022;11;40;8.051.575.931.232.090;11;3.727.272.727.272.720;5.120.369.304.862.860;11;31.727.272.727.272.700;907.062.190.911.857;325;4.289.855.072.463.760;64;509.375;241.442.219.253.583;64;1.078.125;6.470.555.255.730.400;378;4.410.377.358.490.560;69;5.492.753.623.188.400;2.854.801.074.166.200;69;12.289.855.072.463.700;7.818.080.504.778.560;0.9973614775725593;6.876.790.830.945.550;8.166.189.111.747.850
6;https://github.com/ajvb/kala;Go;37;1;1;1;0;0;1;1;1;0;0;531;2506;14/03/2015;23/01/2022;9;41;50.847.457.627.118.600;9;4.666.666.666.666.660;3.391.164.991.562.630;9;59;9.786.853.426.919.190;49;4.481.132.075.471.690;9;5.555.555.555.555.550;5.918.426.968.188.230;9;23.555.555.555.555.500;405.712.678.847.701;89;36.456.211.812.627.200;13;6.923.076.923.076.920;9.801.883.649.427.950;13;3.776.923.076.923.070;7.106.705.031.887.590;0.9888888888888889;6.214.689.265.536.720;7.514.124.293.785.310
7;https://github.com/tockins/realize;Go;37;1;1;1;1;0;1;0;0;1;0;908;1392;12/07/2016;04/05/2020;5;35;8.887.665.198.237.880;5;7.4;461.519.230.368.573;5;181.6;33.303.948.714.829.500;211;27.864.583.333.333.300;30;7.066.666.666.666.660;15.778.495.477.713.600;30;12.8;39.401.032.718.830.400;245;3.385.689.354.275.740;33;7.454.545.454.545.450;1.772.725.815.850.210;33;17.363.636.363.636.300;5.989.564.789.167.600;0.991869918699187;2.092.511.013.215.850;936.123.348.017.621
8;https://github.com/phrase/phraseapp-client;Go;37;1;1;0;0;1;0;0;1;1;0;665;2102;17/03/2015;17/12/2020;6;35;27.669.172.932.330.800;6;6.166.666.666.666.660;7.652.886.165.798.270;6;11.083.333.333.333.300;1.780.914.559.058.530;68;0;5;13.6;48.270.073.544.588.600;5;33.6;16.592.166.826.548.000;79;19.143.576.826.196.400;5;16;10.793.516.572.461.400;5;79.4;6.329.533.948.088.120;0.975;2.631.578.947.368.420;669.172.932.330.827
9;https://github.com/golang/gddo;Go;37;0;1;1;1;0;1;1;0;0;0;517;2683;11/09/2013;15/01/2021;5;76;17.408.123.791.102.500;5;15.4;11.458.621.208.504.900;5;103.4;11.022.386.311.502.600;423;0;60;7.05;17.492.298.547.491.500;60;20.75;6.217.379.277.858.610;469;0;56;8.375;21.311.168.646.766.100;56;29.857.142.857.142.800;8.868.031.011.784.630;0.997867803837953;6.769.825.918.762.080;7.524.177.949.709.860
10;https://github.com/GoogleCloudPlatform/container-engine-accelerators;Go;37;0;1;1;1;0;1;1;0;1;0;411;1772;23/08/2017;30/06/2022;5;36;1.070.559.610.705.590;5;7.4;5.594.640.292.279.740;5;82.2;8.400.714.255.347.570;86;0;21;4.095.238.095.238.090;5.708.806.897.283.890;21;5.809.523.809.523.800;11.057.210.532.584.800;129;0;20;6.45;11.047.624.178.980.700;20;31.8;8.688.443.625.389.930;0.9922480620155039;875.912.408.759.124;829.683.698.296.837
11;https://github.com/tcnksm/ghr;Go;39;0;1;1;1;1;1;0;0;0;0;365;2517;24/07/2014;15/06/2021;6;39;0;6;6.5;5.049.752.469.181.030;6;60.833.333.333.333.300;8.301.907.411.352.320;57;0;22;2.590.909.090.909.090;300.252.419.060.222;22;4.181.818.181.818.180;7.575.878.786.909.100;89;0;20;4.45;839.470.384.418.527;20;11.65;2.940.332.061.447.980;1;410.958.904.109.589;8.136.986.301.369.860
12;https://github.com/ncw/swift;Go;38;0;1;1;1;0;1;0;0;0;0;325;3252;11/11/2012;07/10/2021;8;49;5.846.153.846.153.840;8;6.25;6.541.078.984.824.620;8;40.625;7.526.512.662.391.710;72;42.168.674.698.795.100;16;45.625;1.007.947.584.616.050;16;10.375;2.887.184.326.178.930;109;4.213.483.146.067.410;16;6.875;15.195.942.440.884.200;16;22.25;57.839.432.915.615.600;0.990909090909091;15.076.923.076.923.000;7.938.461.538.461.530
13;https://github.com/99designs/keyring;Go;38;0;1;1;1;1;1;1;0;0;0;239;2399;11/08/2015;07/03/2022;6;37;25.523.012.552.301.200;6;6.333.333.333.333.330;60.882.400.303.098;6;39.833.333.333.333.300;5.728.670.584.583.010;66;0;21;3.142.857.142.857.140;4.430.414.363.078.400;21;4.809.523.809.523.800;8.914.140.719.211.510;104;22.033.898.305.084.700;22;47.727.272.727.272.700;7.733.241.901.235.870;22;10.727.272.727.272.700;2.366.468.499.721.290;0.9904761904761905;11.715.481.171.548.100;6.778.242.677.824.260
14;https://github.com/UniversityRadioYork/2016-site;Go;38;1;1;1;0;0;0;1;1;0;1;45;90;17/01/2016;16/04/2016;1;0;100;1;5;;1;45;;13;6.265.822.784.810.120;4;4;0.816496580927726;4;39.5;2.033.879.708.012.900;28;6.413.043.478.260.860;3;10.666.666.666.666.600;0.5773502691896257;3;24.533.333.333.333.300;7.452.739.988.308.550;0.84375;0;0
15;https://github.com/docker/go-plugins-helpers;Go;38;1;1;1;0;0;1;0;0;0;0;176;2199;16/12/2015;24/12/2021;7;40;3.238.636.363.636.360;7;6.142.857.142.857.140;4.220.133.150.686.570;7;25.142.857.142.857.100;2.447.739.481.936.050;45;0;19;23.684.210.526.315.700;245.425.993.180.541;19;4.052.631.578.947.360;6.150.643.003.518.010;95;1.829.268.292.682.920;23;4.173.913.043.478.260;61.470.774.572.004.600;23;1.426.086.956.521.730;2.834.882.936.705.170;0.96875;21.022.727.272.727.200;4.431.818.181.818.180
16;https://github.com/jhillyerd/enmime;Go;38;1;1;1;1;0;1;1;0;0;0;482;3530;03/11/2012;04/07/2022;7;47;7.033.195.020.746.880;7;6.857.142.857.142.850;56.103.645.582.252.900;7;6.885.714.285.714.280;12.962.436.572.834.600;52;4.906.542.056.074.760;9;5.888.888.888.888.880;8.283.182.426.526.110;9;2.377.777.777.777.770;4.623.520.784.471.980;74;4.162.436.548.223.350;8;9.375;12.760.849.725.401.700;8;73.875;1.207.079.563.006.750;0.9866666666666667;6.224.066.390.041.490;8.319.502.074.688.790
17;https://github.com/dgrijalva/jwt-go;Go;38;1;1;1;0;0;1;1;1;0;0;330;3393;18/04/2012;02/08/2021;16;54;7.363.636.363.636.360;16;34.375;32.242.570.203.588.500;16;20.625;6.685.992.820.815.760;529;2.134.831.460.674.150;106;5;1.921.457.779.916.070;106;7.556.603.773.584.900;3.896.960.480.723.380;691;23.630.417.007.358.900;130;5.323.076.923.076.920;21.863.996.593.676.500;130;9.407.692.307.692.300;5.327.283.819.365.090;0.9985549132947977;13.636.363.636.363.600;7.484.848.484.848.480
18;https://github.com/getlantern/systray;Go;38;1;1;1;0;1;1;0;0;0;0;209;2202;17/03/2016;29/03/2022;4;36;3.827.751.196.172.240;4;9.5;3.696.845.502.136.470;4;52.25;314.364.438.192.363;199;0;62;32.096.774.193.548.300;5.657.251.539.060.550;62;4.806.451.612.903.220;10.178.470.865.987.200;234;0;66;35.454.545.454.545.400;6.757.746.138.109.420;66;6.409.090.909.090.900;15.903.533.494.867.600;0.9914529914529915;1.674.641.148.325.350;7.033.492.822.966.500
19;https://github.com/mattn/go-oci8;Go;39;1;1;1;1;0;1;0;1;0;0;526;3237;29/02/2012;09/01/2021;9;38;45.627.376.425.855.500;9;4.333.333.333.333.330;38.405.728.739.343.000;9;5.844.444.444.444.440;9.806.899.498.708.940;278;45.534.591.194.968.500;21;13.333.333.333.333.300;21.911.944.992.020.500;21;37.857.142.857.142.800;7.939.224.503.330.640;305;5.286.225.402.504.470;25;12.28;21.290.686.539.736.800;25;44.72;10.915.834.064.941.300;0.996742671009772;4.562.737.642.585.550;8.650.190.114.068.440
20;https://github.com/openwhisk/openwhisk-wskdeploy;Go;38;1;1;1;1;0;1;0;0;1;0;580;2041;06/10/2016;09/05/2022;5;44;5.586.206.896.551.720;5;9.4;8.049.844.718.999.240;5;116;11.063.905.277.974.800;70;50.582.362.728.785.300;11;6.545.454.545.454.540;7.132.511.988.964.840;11;10.927.272.727.272.700;17.241.814.922.396.700;89;4.850.136.239.782.010;10;9.1;8.621.033.709.609.430;10;256.9;36.412.130.152.220.100;0.967032967032967;4.655.172.413.793.100;8.620.689.655.172.410
1;https://github.com/google/nomulus;Java;43;0;0;1;1;1;0;0;1;0;1;4079;2331;01/03/2016;20/07/2022;3;44;6.972.297.131.649.910;3;19;17.320.508.075.688.700;3;13.596.666.666.666.600;13.242.259.374.190.300;34;11.688.311.688.311.600;12;29.166.666.666.666.600;26.443.192.398.846.700;12;6.416.666.666.666.660;857.542.295.096.159;65;3.444.401.394.808.210;9;7.444.444.444.444.440;982.485.510.212.633;9;5.735.555.555.555.550;9.305.467.628.108.630;0.8059701492537313;13.974.013.238.538.800;9.798.970.335.866.630
2;https://github.com/apache/helix;Java;48;1;0;1;1;1;1;1;0;1;0;4269;4046;22/06/2011;21/07/2022;3;92;24.010.306.863.434.000;3;31.666.666.666.666.600;832.666.399.786.453;3;1.423;9.780.199.384.470.640;63;0;18;3.5;44.622.600.446.278.700;18;6.411.111.111.111.110;12.428.945.764.241.500;110;143.964.794.635.373;10;11.1;1.815.029.843.648.120;10;477.2;10.928.989.787.614.300;0.972972972972973;5.270.555.165.144.060;9.383.930.662.918.710
3;https://github.com/android/android-test;Java;31;0;1;1;1;0;1;0;0;1;1;1184;2536;11/08/2015;21/07/2022;5;28;8.868.243.243.243.240;5;6.4;48.270.073.544.588.600;5;236.8;32.304.906.748.046.800;514;18.441.814.595.660.700;72;7.152.777.777.777.770;21.101.805.357.797.500;72;14.083.333.333.333.300;62.260.866.464.881.000;558;25.372.124.492.557.500;74;7.554.054.054.054.050;23.498.261.020.993.300;74;39.945.945.945.945.900;2.221.868.208.051.590;0.9928443649373881;2.195.945.945.945.940;9.662.162.162.162.160
4;https://github.com/aakashns/react-native-dialogs;Java;39;0;1;1;0;1;1;0;1;0;0;179;2014;31/10/2015;07/05/2021;8;38;32.960.893.854.748.600;8;4.875;3.181.980.515.339.460;8;22.375;2.469.203.168.172.730;91;19.473.684.210.526.300;14;6.571.428.571.428.570;7.939.330.389.457.730;14;13.571.428.571.428.500;21.795.251.020.187.100;122;20.625;16;76.875;11.306.156.140.203.700;16;20;3.612.386.099.703.810;0.991869918699187;13.966.480.446.927.300;7.541.899.441.340.780
5;https://github.com/sedmelluq/lavaplayer;Java;39;1;1;1;1;0;1;0;0;0;0;517;1730;02/10/2016;28/06/2021;5;38;8.452.611.218.568.660;5;7.8;4.024.922.359.499.620;5;103.4;19.807.397.607.964.500;460;1.829.268.292.682.920;52;8.865.384.615.384.610;2.111.130.990.089.250;52;20.5;5.973.848.235.860.870;519;2.093.189.964.157.700;52;10;26.570.660.511.172.800;52;26.826.923.076.923.000;9.194.621.640.891.770;0.9980769230769231;30.947.775.628.626.600;9.148.936.170.212.760
6;https://github.com/bugsnag/bugsnag-unity;Java;39;1;1;1;0;1;1;0;1;0;1;1913;3499;12/12/2012;12/07/2022;5;36;2.341.871.406.168.320;5;7.8;6.220.932.405.998.310;5;382.6;46.856.568.376.269.200;63;0;7;9;483.045.891.539.648;7;25.428.571.428.571.400;1.974.721.197.922.330;87;0;3;29;3;3;4.623.333.333.333.330;48.346.389.041.306.200;0.9655172413793104;4.391.008.886.565.600;7.762.676.424.464.190
7;https://github.com/eclipse/ditto;Java;31;0;0;1;1;1;0;0;1;0;1;9596;1928;10/04/2017;22/07/2022;3;40;876.094.205.919.133;3;19.666.666.666.666.600;16.653.327.995.729.000;3;31.986.666.666.666.600;2.769.309.721.452.860;121;4.146.666.666.666.660;8;15.25;17.185.957.723.011.600;8;93.75;13.317.416.094.294.300;136;40.024.293.956.878.200;7;19.571.428.571.428.500;2.782.598.990.666.300;7;47.042.857.142.857.100;75.827.124.811.263;0.8613138686131386;13.234.681.117.132.100;986.348.478.532.722
8;https://github.com/eclipse/sw360;Java;38;1;1;1;1;1;1;0;0;1;0;1324;1556;17/04/2018;22/07/2022;2;55;46.676.737.160.120.800;2;29.5;77.781.745.930.520.200;2;662;21.213.203.435.596.400;100;33.026.396.562.308.100;9;11.222.222.222.222.200;1.190.354.755.711.270;9;181;2.272.850.633.015.720;119;25.869.809.203.142.500;7;17.142.857.142.857.100;20.415.913.494.368.100;7;50.914.285.714.285.700;6.558.509.557.746.150;0.9666666666666667;38.519.637.462.235.600;93.202.416.918.429
9;https://github.com/eclipse/reddeer;Java;35;0;0;1;1;1;0;0;1;1;0;1637;3604;24/07/2012;07/06/2022;3;42;7.501.527.183.872.930;3;16.666.666.666.666.600;5.131.601.439.446.880;3;5.456.666.666.666.660;3.745.988.965.991.930;48;33.691.275.167.785.200;4;12.5;4.654.746.681.256.310;4;372.5;3.684.322.642.404.340;62;30.428.360.413.589.300;4;16;7.874.007.874.011.810;4;1184.75;14.118.317.593.348.900;0.875;19.975.565.058.032.900;9.437.996.334.758.700
10;https://github.com/jMonkeyEngine/sdk;Java;39;1;1;1;1;0;1;0;0;0;1;2158;4134;14/03/2011;09/07/2022;4;33;3.433.734.939.759.030;4;9;39.157.800.414.902.400;4;539.5;4.961.246.483.159.910;114;31.968.503.937.007.800;11;10.454.545.454.545.400;7.672.856.526.270.200;11;5.772.727.272.727.270;7.527.694.322.844.260;120;3.361.753.958.587.080;11;11;812.403.840.463.596;11;7.463.636.363.636.360;9.759.228.732.566.180;0.9752066115702479;0.27803521779425394;9.439.295.644.114.920
11;https://github.com/wyvernlang/wyvern;Java;38;1;1;1;1;0;1;0;0;0;1;3490;3508;21/11/2012;01/07/2022;4;53;4.515.759.312.320.910;4;14;5.354.126.134.736.330;4;872.5;6.575.705.285.366.730;23;42.672.413.793.103.400;7;34.285.714.285.714.200;2.370.453.040.886.400;7;33.142.857.142.857.100;4.983.114.344.607.050;40;42.876.165.113.182.400;7;5.857.142.857.142.850;44.131.837.120.372.000;7;10.728.571.428.571.400;14.431.991.579.556.100;0.926829268292683;0.3151862464183381;8.355.300.859.598.850
12;https://github.com/tibbi/Simple-Calculator;Java;38;1;0;1;1;0;0;1;0;1;0;1028;3292;24/12/2015;12/07/2022;3;110;7.120.622.568.093.380;3;37;20.808.652.046.684.800;3;3.426.666.666.666.660;45.450.449.209.367.900;106;39.467.849.223.946.700;15;4.333.333.333.333.330;93.554.160.529.508;15;11.066.666.666.666.600;31.063.222.780.706.600;157;413.290.113.452.188;9;17.555.555.555.555.500;3.663.369.729.876.820;9;6.855.555.555.555.550;14.612.675.243.697.700;0.9936708860759493;4.474.708.171.206.220;8.035.019.455.252.910
13;https://github.com/wso2/jaggery;Java;38;0;1;1;0;1;0;0;0;1;0;816;3014;05/08/2012;05/11/2020;9;72;3.541.666.666.666.660;9;8.222.222.222.222.220;10.059.544.942.215.000;9;9.066.666.666.666.660;1.542.862.599.196.700;56;0;23;24.347.826.086.956.500;26.427.617.606.057.700;23;24.347.826.086.956.500;26.427.617.606.057.700;127;0;25;5.08;7.836.453.279.386.020;25;17.2;3.579.920.855.735.960;0.984251968503937;6.740.196.078.431.370;8.370.098.039.215.680
14;https://github.com/cloudant/java-cloudant;Java;38;1;0;1;1;0;1;0;0;1;0;998;3776;29/09/2011;31/01/2022;4;37;4.859.719.438.877.750;4;9.5;33.166.247.903.554;4;249.5;2.637.833.707.167.050;128;32.857.142.857.142.800;8;16.125;14.297.227.503.460.700;8;70;8.154.402.842.286.220;143;32.918.800.292.611.500;9;16;13.105.342.422.081.100;9;15.188.888.888.888.800;18.126.668.505.577.900;0.9930555555555556;39.078.156.312.625.200;877.755.511.022.044
15;https://github.com/oblador/react-native-progress;Java;38;0;1;1;0;1;1;0;1;0;0;146;2080;31/10/2015;11/07/2021;7;37;726.027.397.260.274;7;5.428.571.428.571.420;4.353.433.237.386.430;7;20.857.142.857.142.800;4.461.101.721.708.270;524;0;96;5.458.333.333.333.330;11.662.731.165.795.300;96;634.375;16.294.544.211.257.600;617;0;100;6.17;16.819.334.112.859.500;100;8.15;29.267.272.375.867.700;0.9983792544570502;14.383.561.643.835.600;726.027.397.260.274
16;https://github.com/ronancpl/MapleSolaxiaV2;Java;38;0;0;1;1;0;1;0;0;0;0;400;1522;28/10/2015;28/12/2019;4;37;70.75;4;9.5;20.816.659.994.661.300;4;100;1.317.750.608.676.260;112;42.906.976.744.186.000;10;11.3;16.282.574.189.059.300;10;86;13.761.863.568.895.300;139;42.857.142.857.142.800;11;12.727.272.727.272.700;19.693.099.852.948.000;11;10.627.272.727.272.700;17.841.922.032.622.500;0.9928571428571429;3.25;74.5
17;https://github.com/schemaspy/schemaspy;Java;38;0;1;1;1;0;1;0;0;1;0;1261;2220;10/06/2016;09/07/2022;6;51;7.160.983.346.550.350;6;8.833.333.333.333.330;3.488.074.922.742.720;6;21.016.666.666.666.600;2.733.074.581.248.500;337;37.043.633.125.556.500;24;14.083.333.333.333.300;34.353.553.916.104.000;24;46.791.666.666.666.600;13.899.796.031.242.500;365;4.101.904.271.744.720;26;14.076.923.076.923.000;33.787.480.612.703.900;26;7.473.076.923.076.920;22.902.498.688.000.000;0.994535519125683;3.409.992.069.785.880;8.580.491.673.275.170
18;https://github.com/dmusican/Elegit;Java;38;0;0;1;0;0;1;0;1;1;0;1473;888;09/06/2015;13/11/2017;3;33;3.306.177.868.295.990;3;12.666.666.666.666.600;68.068.592.855.540.400;3;491;44.782.585.901.218.300;24;5.555.555.555.555.550;4;6.5;33.166.247.903.554;4;252;15.901.572.249.309.100;24;5.560.578.661.844.480;4;6.5;33.166.247.903.554;4;276.5;18.104.603.466.153.700;0.8076923076923077;22.063.815.342.837.700;56.754.921.928.038.000
19;https://github.com/typetools/annotation-tools;Java;38;1;0;1;1;0;1;0;0;1;0;2177;4753;06/07/2009;12/07/2022;4;33;5.378.961.874.138.720;4;9;14.142.135.623.730.900;4;544.25;4.426.318.071.113.580;19;25.352.112.676.056.300;5;4;3.082.207.001.484.480;5;42.6;52.271.407.097.953.600;27;55.348.837.209.302.300;4;7;270.801.280.154.532;4;161.25;14.649.544.930.361.000;0.8928571428571429;0.8268259072117593;9.751.952.227.836.470
20;https://github.com/ikarus23/MifareClassicTool;Java;38;0;1;1;1;0;1;1;0;0;1;1061;3380;12/02/2013;16/05/2022;8;48;8.944.392.082.940.620;8;6.125;4.580.626.906.564.520;8;132.625;3.398.322.853.156.490;302;3.979.289.940.828.400;15;20.2;4.153.690.269.765.290;15;4.506.666.666.666.660;11.780.823.804.972.600;366;3.961.661.341.853.030;16;229.375;4.829.557.433.140.220;16;586.875;15.487.316.046.795.600;0.997275204359673;18.850.141.376.060.300;9.519.321.394.910.460
1;https://github.com/react-native-fellowship/react-native-navbar;JavaScript;37;0;1;1;1;1;1;0;0;0;0;315;1899;30/03/2015;11/06/2020;7;45;6.126.984.126.984.120;7;6.571.428.571.428.570;4.353.433.237.386.430;7;45;7.268.883.453.919.630;229;30.023.094.688.221.700;37;6.216.216.216.216.210;15.039.088.209.534.900;37;11.702.702.702.702.700;3.860.545.792.218.220;285;31.663.974.151.857.800;50;5.72;15.911.797.702.410.900;50;12.38;48.266.221.762.898.500;0.9965034965034965;24.444.444.444.444.400;673.015.873.015.873
2;https://github.com/HubSpot/tether;JavaScript;37;0;1;1;1;0;1;1;0;1;1;1399;3189;15/10/2013;04/07/2022;5;74;0;5;14.8;10.686.440.005.914.000;7;279.8;3.124.143.082.510.780;270;15.384.615.384.615.300;28;9.678.571.428.571.420;18.557.325.740.104.300;28;19.5;4.300.516.764.813.780;376;0;31;12.129.032.258.064.500;23.170.012.135.637.500;31;35.225.806.451.612.900;8.984.383.105.419.430;1;407.433.881.343.817;7.248.034.310.221.580
3;https://github.com/assetgraph/assetgraph;JavaScript;37;0;0;1;1;0;1;1;1;1;1;6120;4215;24/12/2010;09/07/2022;3;35;7.225.490.196.078.430;3;12.333.333.333.333.300;20.816.659.994.661.300;3;2.040;21.701.375.532.440.300;45;8.013.100.436.681.220;4;11.75;9.742.518.497.116.980;4;114.5;12.451.907.484.397.700;65;6.944.567.627.494.450;5;13.4;960.728.889.958.036;5;451;39.281.547.831.010.900;0.9701492537313433;0.7026143790849674;9.859.477.124.183.000
